"Materials Id","Formula","Spacegroup","Formation Energy (eV)","E Above Hull (eV)","Band Gap (eV)","Has Bandstructure","Volume","Nsites","Theoretical","Count","Density (gm/cc)","Crystal System",""
"mp-1245061","V2O5","P1","-1.745","0.551","0.667","false","1827.687","105","true","","2.479","triclinic",""
"mp-1245283","V2O5","P1","-1.736","0.559","0.861","false","1908.368","105","true","","2.374","triclinic",""
"mvc-846","V2O3","Cmcm","-2.29","0.577","0.000","true","242.809","20","true","","4.1","orthorhombic",""
"mp-1245047","VO2","P1","-1.89","0.595","0.532","false","1345.248","102","true","","3.481","triclinic",""
"mp-1216596","V2O5","Immm","-1.655","0.64","0.768","true","124.705","7","true","","2.422","orthorhombic",""
"mp-1205504","V7O4","C2/m","-0.883","0.649","0.000","true","141.274","11","true","","4.944","monoclinic",""
"mp-30065","V13O16","I41/amd","-1.643","0.682","0.000","false","917.318","58","false","","3.324","tetragonal",""
"mp-552113","V2O3","R3c","-1.803","0.726","0.000","true","186.767","10","false","","2.665","trigonal",""
"mp-553955","V2O3","Cc","-1.749","0.779","0.543","true","205.947","10","true","","2.417","monoclinic",""
"mp-542910","V7O3","C2/m","-0.429","0.835","0.000","true","142.849","10","false","","4.703","monoclinic",""
"mp-1208572","VO3","P42/ncm","-0.997","1.011","0.985","false","1178.838","64","true","","2.23","tetragonal",""
"mp-1179073","V3O8","Cm","-0.988","1.203","0.038","false","459.871","22","true","","2.028","monoclinic",""
"mp-714972","V8O","P42/mnm","0.924","1.392","0.000","true","238.846","18","false","","5.889","tetragonal",""
"mp-30064","V16O3","I4/mmm","0.741","1.406","0.000","false","641.302","38","false","","4.469","tetragonal",""
"mvc-11154","VO2","P63/mmc","-0.165","2.32","0.000","true","87.063","6","true","","3.164","hexagonal",""
